"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant"
"CNTNAP4",0.191672301703678,0.162068143459916,1.9306243845838,0.0541269631645985,0.190009798183822,-5.17983325111164,"NO"
"WASL",-0.485866972886316,-0.408810864978903,-1.930381760708,0.0541570819898748,0.190009798183822,-5.18029532399433,"NO"
"SAFB2",-0.124914219601663,0.0712135021097047,-1.93008557795566,0.0541938685196536,0.190009798183822,-5.18085932133376,"NO"
"EHBP1",-0.135870985880426,-0.0314041139240506,-1.92895530962038,0.0543344425311131,0.190270062489905,-5.18301081898645,"NO"
"DPP6",-0.0848018222178898,-0.10230358649789,-1.92753134526097,0.0545119785066659,0.190658968728192,-5.18571960944879,"NO"
"ICOSLG",-0.0710200321090118,-0.0716506329113924,-1.92425472730185,0.0549223425291672,0.191860265984959,-5.19194520267254,"NO"
"ARHGEF5",-0.150945686306729,-0.258542616033755,-1.92310130416363,0.0550674109066745,0.192133010316718,-5.19413423232053,"NO"
"DNAJA1",-0.17428419216155,-0.169678164556962,-1.92220100276586,0.0551808662080019,0.19229492622667,-5.19584197584287,"NO"
"GAL",0.16038430851548,0.259209599156118,1.92163651562366,0.0552521021009321,0.192309501001788,-5.1969123260441,"NO"
"RILP",0.152306169175896,-0.0633060126582278,1.92082930774135,0.0553541019092403,0.19243098700085,-5.19844237260571,"NO"
"IL10",0.177240581928742,-0.19719694092827,1.91804636679105,0.0557069655647206,0.193340263392512,-5.20371253026762,"NO"
"PARP1",-0.125548914096488,0.263129535864979,-1.91770414332575,0.0557504873868925,0.193340263392512,-5.20436009205484,"NO"
"THBD",-0.0682975347098311,0.0455767932489451,-1.91527253224307,0.0560605432673344,0.193752646599148,-5.20895795741608,"NO"
"CD33",-0.154765500450815,-0.243884071729958,-1.91524119877399,0.0560645479947759,0.193752646599148,-5.20901716751652,"NO"
"SDK2",-0.0985460234638437,-0.115133227848101,-1.91518235098005,0.0560720699711621,0.193752646599148,-5.20912836819521,"NO"
"DHRS4L2",-0.113600207647854,0.185248206751055,-1.91199659735634,0.0564805357815346,0.194929213744213,-5.21514325015663,"NO"
"C1QTNF1",0.149112342083158,-0.125389029535865,1.91077888341015,0.0566373216501749,0.195045762614422,-5.21743975815119,"NO"
"TFAP2A",-0.488805497819702,-0.766391983122363,-1.91067804833538,0.0566503208709253,0.195045762614422,-5.21762986020044,"NO"
"SMPD1",0.106399605998495,0.0953224683544304,1.90789490038289,0.0570100965900507,0.195984003711259,-5.22287296630913,"NO"
"MZT1",-0.12309292166627,-0.0847945147679325,-1.9075138794814,0.0570594989884594,0.195984003711259,-5.22359017688294,"NO"
"MAP2",-0.025963478835521,0.0582412447257384,-1.90621321504915,0.0572284097054551,0.196329041908188,-5.22603740599632,"NO"
"PKD2",-0.121173756878998,-0.0807617088607596,-1.90288092698231,0.0576630615611885,0.197454857671757,-5.23229968055587,"NO"
"INPP5D",0.123770526353809,0.0719682489451476,1.90214876577442,0.057758930074821,0.197454857671757,-5.23367416469711,"NO"
"IL11",-0.185733104565765,0.174793670886076,-1.90211679669848,0.0577631191027211,0.197454857671757,-5.23373416828404,"NO"
"NCR1",-0.0868055320416831,-0.124942827004219,-1.9006459792059,0.057956119962076,0.197878752441945,-5.2364937099009,"NO"
"ITPRIP",-0.129578267162529,-0.396984810126582,-1.89874123384257,0.0582068595438889,0.19849854122696,-5.24006426139802,"NO"
"FGA",0.0849365296662491,-0.0923471518987342,1.89791992502376,0.0583152548065111,0.198632008058283,-5.24160276281301,"NO"
"DOK2",-0.193292847098814,0.416142721518987,-1.89415313116378,0.0588145485707472,0.200095047806528,-5.24865044182105,"NO"
"S100P",-0.121103357680675,0.00226181434599159,-1.89220155588783,0.059074629742789,0.200741751306065,-5.25229642046743,"NO"
"SCN2A",-0.397345824614724,-1.04247489451477,-1.89149587392209,0.0591689095239208,0.200824180490657,-5.25361388082963,"NO"
"NPTXR",-0.0847385851795161,-0.0475135021097046,-1.89012695737834,0.0593521553141421,0.201208015887659,-5.25616817508054,"NO"
"CSPG5",-0.124853454497476,-0.164389240506329,-1.88848317446871,0.0595728192362853,0.201500518248461,-5.25923294246992,"NO"
"CASP4",-0.430350933905563,0.389905274261603,-1.8882238749127,0.059607690274268,0.201500518248461,-5.25971615628986,"NO"
"NOS2",-0.121468803758958,-0.214981012658228,-1.88762766017558,0.0596879346676098,0.201500518248461,-5.26082697548182,"NO"
"IL1RN",-0.136759527391259,-0.0874894514767932,-1.88726976451373,0.0597361469183935,0.201500518248461,-5.26149361184864,"NO"
"PBXIP1",-0.0862488861327852,-0.11399746835443,-1.88638312052339,0.0598557266384299,0.201500518248461,-5.26314458797809,"NO"
"SPART",-0.144904734193827,0.13047447257384,-1.88635156157158,0.0598599865926392,0.201500518248461,-5.26320333826555,"NO"
"ERMAP",-0.100397173089427,-0.21452246835443,-1.88394813293678,0.0601851529490127,0.202357583420596,-5.26767472754705,"NO"
"C1QTNF6",-0.117686309968019,-0.0956540084388186,-1.88296575133855,0.0603184843160684,0.202400769485908,-5.2695007543558,"NO"
"WASF1",-0.180574610498567,0.586891244725738,-1.88281371119206,0.0603391415308409,0.202400769485908,-5.26978327901724,"NO"
"DPEP2",-0.0676847536705572,-0.117078691983122,-1.87955909610889,0.060782748543255,0.203650610773429,-5.2758256939888,"NO"
"CA9",-0.125117139144636,0.044617299578059,-1.87823253905229,0.0609643354774971,0.203969625753978,-5.27828558367205,"NO"
"GFAP",0.116620599987354,0.293131540084389,1.87682590090819,0.0611573766196821,0.203969625753978,-5.2808921021466,"NO"
"NXPH1",-0.0579453040898712,0.027270358649789,-1.87672842950156,0.061170771982722,0.203969625753978,-5.28107264664163,"NO"
"PLAT",-0.124481987023539,0.0851465189873418,-1.87637055794215,0.0612199746924925,0.203969625753978,-5.281735446338,"NO"
"TJAP1",-0.113037427781713,0.0769295358649789,-1.87577942719786,0.0613013195317784,0.203969625753978,-5.28282998339335,"NO"
"REG3G",0.138057457644284,-0.335627637130802,1.87531846463357,0.0613648143654542,0.203969625753978,-5.28368326542321,"NO"
"MESD",-0.184659413078044,0.316435759493671,-1.87523876950998,0.0613757974287598,0.203969625753978,-5.28383076712185,"NO"
"VPS53",-0.109992738044703,0.196426160337553,-1.87432290362654,0.0615021333546454,0.203985492168772,-5.28552543100385,"NO"
"TAX1BP1",-0.111143553779523,0.0120638185654008,-1.87372790965522,0.0615843234033495,0.203985492168772,-5.28662593551627,"NO"
"PTH1R",0.092957558999129,0.174634599156118,1.87365829473963,0.0615939456827603,0.203985492168772,-5.28675467320001,"NO"
"CD40",-0.0783006385657192,0.0483522151898734,-1.8714464701353,0.0619003180855601,0.20476368197161,-5.29084250969672,"NO"
"RNF149",-0.072378090358049,0.103259810126582,-1.86961485893633,0.0621549816417525,0.205369225055929,-5.29422404504047,"NO"
"CRELD2",-0.0863220925337448,-0.016345358649789,-1.86624927369746,0.0626251928214067,0.206482128813467,-5.30042911100919,"NO"
"TAFA5",-0.100036620633412,-0.155954430379747,-1.86617364942467,0.0626357922132903,0.206482128813467,-5.3005684115171,"NO"
"ENPP5",-0.087076566607478,-0.00397278481012658,-1.86450669742849,0.0628698080666654,0.207015625183922,-5.3036375378079,"NO"
"LAT2",-0.17857303352173,0.0198240506329114,-1.8637265039815,0.0629795847574981,0.20712107829884,-5.30507307083052,"NO"
"MECR",-0.156366335279731,0.462473206751054,-1.86325311851656,0.0630462696495424,0.20712107829884,-5.30594379761325,"NO"
"HDGF",0.208249200701289,0.1914194092827,1.86102175149745,0.0633613868917037,0.20791814371328,-5.31004515230951,"NO"
"SCARF1",-0.0746227526385105,0.038851582278481,-1.85746398249437,0.0638665204457368,0.209147920925523,-5.31657447833707,"NO"
"ARTN",-0.134231942367004,-0.0265827004219409,-1.85733090900157,0.0638854788229921,0.209147920925523,-5.31681846000043,"NO"
"HMOX2",-0.0874374775526878,0.168354324894515,-1.85684372425008,0.0639549256107684,0.209147920925523,-5.31771153484529,"NO"
"CTLA4",0.282848222117561,-0.323438924050633,1.85614347480683,0.0640548536967412,0.20923612802079,-5.31899478138031,"NO"
"TMPRSS15",0.19524202877477,-0.0394186708860759,1.85407914406571,0.0643501939234012,0.209961724883179,-5.32277500801314,"NO"
"RUVBL1",0.215443647620174,0.295661814345992,1.85161378513868,0.064704385167468,0.210877473477612,-5.3272841705414,"NO"
"SMS",-0.166835006786784,-0.175741350210971,-1.85015027541963,0.0649154058147144,0.211006135425355,-5.32995814549669,"NO"
"PLSCR3",-0.0982086978932778,0.243084915611814,-1.84990733909457,0.0649504893947417,0.211006135425355,-5.330401812199,"NO"
"PAFAH2",-0.349085521678186,0.238786286919831,-1.84957326917221,0.0649987596313743,0.211006135425355,-5.33101181945861,"NO"
"NUCB2",-0.0865776827466661,-0.126918248945148,-1.84919690533711,0.0650531765339443,0.211006135425355,-5.33169892477946,"NO"
"FGF23",-0.132277867875935,0.0850592827004218,-1.84879225103283,0.0651117258896232,0.211006135425355,-5.33243752461064,"NO"
"SMAD1",-0.136628636902082,-0.0805883966244725,-1.8466234976758,0.0654262659400187,0.211626877661277,-5.33639335120072,"NO"
"RAB39B",0.209063021835733,0.23007194092827,1.84645434783872,0.0654508509363852,0.211626877661277,-5.33670168972569,"NO"
"BPIFA2",0.215450881143656,0.140909810126582,1.83764876251447,0.0667412862663015,0.215271253274305,-5.35271469850101,"NO"
"ENO2",-0.10978969376302,0.220704008438819,-1.83736972809558,0.0667825191417951,0.215271253274305,-5.35322089089565,"NO"
"SIT1",-0.108950210771476,0.253571835443038,-1.83723021101514,0.0668031434498366,0.215271253274305,-5.35347395844536,"NO"
"FOS",0.282960366110867,0.156383122362869,1.83630841382042,0.0669395416625583,0.215468693028302,-5.35514551394605,"NO"
"CHGA",0.224134434097144,0.0935318565400843,1.83084711496729,0.0677523750009438,0.217840595855053,-5.36503188343924,"NO"
"SERPINB6",-0.0864488822351308,0.166483333333333,-1.83026479965063,0.0678395225046265,0.217876540362003,-5.36608431282352,"NO"
"EIF4B",0.154702659336323,-0.116696097046414,1.82523564879431,0.0685960249279142,0.219950557954834,-5.3751598570599,"NO"
"RANBP1",0.158815322665538,0.019642088607595,1.82447740309715,0.0687106840116783,0.219950557954834,-5.37652604223087,"NO"
"MENT",0.0530843163594648,-0.0100643459915612,1.82444639339651,0.0687153765437695,0.219950557954834,-5.37658190270056,"NO"
"IL34",-0.160590320698934,-0.071153164556962,-1.82315185490705,0.0689115079785843,0.220049865464965,-5.3789130322153,"NO"
"HSPA1A",-0.0814418507903908,-0.045867299578059,-1.82305811675716,0.068925727846458,0.220049865464965,-5.37908176707543,"NO"
"NDUFA5",-0.0883204203956386,-0.0692767932489451,-1.82272303241957,0.068976579167714,0.220049865464965,-5.37968487107134,"NO"
"AREG",0.0910741230641256,-0.0613996835443038,1.82024829187722,0.0693530960209568,0.221005199320116,-5.38413566628078,"NO"
"TRIM24",-0.257452698794043,-0.029474683544304,-1.8174663194772,0.069778376286369,0.222054520212661,-5.38913189625134,"NO"
"KLK6",-0.0709685128751811,0.125584388185654,-1.81675768559576,0.069887047706916,0.222054520212661,-5.39040334956535,"NO"
"NECTIN1",0.162998438038617,0.186406329113924,1.81657780338873,0.0699146554226056,0.222054520212661,-5.39072602210275,"NO"
"CHAD",-0.113940438744809,0.0258005274261603,-1.81604835889352,0.0699959648970285,0.222066844385705,-5.39167555632905,"NO"
"CSF1R",-0.0967816940529224,-0.0770429324894515,-1.81179250991423,0.07065238924892,0.223422341700168,-5.39929831017867,"NO"
"IL17A",0.195249975839513,0.136993143459915,1.81176590298611,0.0706565089924805,0.223422341700168,-5.39934591101689,"NO"
"PADI2",0.191787264372251,-0.0587742616033755,1.81176320951139,0.0706569260537141,0.223422341700168,-5.39935072971045,"NO"
"MPO",-0.137533169598155,0.0404264767932489,-1.81120027364391,0.0707441362570517,0.223451743155533,-5.40035768100704,"NO"
"KLK14",-0.122014173986597,-0.123861814345992,-1.80841040166419,0.0711776520232585,0.224573713974373,-5.40534350911058,"NO"
"CNTN3",-0.07032429104199,0.0323185654008439,-1.80668274539192,0.0714472046437956,0.224981329091585,-5.40842723317231,"NO"
"CCL25",-0.0897603247552083,0.00951761603375528,-1.8065769737352,0.0714637345894122,0.224981329091585,-5.40861593243728,"NO"
"DCC",-0.0789557969040809,-0.163648206751055,-1.80284567190627,0.0720488754485871,0.226447523499866,-5.4152656960432,"NO"
"IGSF8",-0.0728639255773004,0.0573997890295358,-1.80260104946873,0.0720873741127538,0.226447523499866,-5.41570117788704,"NO"
"CD163",-0.0961167821701438,0.228349156118144,-1.80031097376793,0.0724486064431931,0.227162243875377,-5.41977519055179,"NO"
"CPVL",-0.112786153426003,-0.388161603375528,-1.80015470535715,0.0724733100230021,0.227162243875377,-5.42005300370252,"NO"
"MRI1",0.159687334391315,-0.00827394514767931,1.798840651354,0.0726813150975889,0.227565514956206,-5.422388181006,"NO"
"AZI2",-0.140395035525524,0.384508227848101,-1.79785916670775,0.0728369964854217,0.22780425945495,-5.42413125915964,"NO"
"AIF1",-0.18355442860604,-0.0202366033755274,-1.79596259461582,0.0731386030789936,0.22849838086117,-5.42749683825314,"NO"
"FOXJ3",-0.111582852072607,0.17843417721519,-1.79516876651671,0.0732651472961682,0.228644659897073,-5.42890449288367,"NO"
"GLRX5",-0.138906190250094,0.393751054852321,-1.79307372077179,0.0735999817721616,0.229439943176695,-5.43261658216938,"NO"
"GGT1",-0.105262034266235,0.140648101265823,-1.79222837090325,0.0737354422945991,0.229612647666569,-5.43411319757396,"NO"
"PGLYRP4",-0.178996871166801,0.171954852320675,-1.78756275617065,0.0744867530785671,0.231700659250901,-5.44236072174941,"NO"
"WFDC1",-0.0880417182688443,-0.040959493670886,-1.78626279839992,0.0746972012771092,0.232016938472235,-5.44465491206519,"NO"
"SIGLEC1",-0.0952352920696288,-0.0162257383966245,-1.78593572687406,0.0747502270391719,0.232016938472235,-5.44523187490682,"NO"
"IL1A",-0.204242445298878,0.100776687763713,-1.77760157924176,0.0761118217591409,0.235588777756317,-5.45989836545385,"NO"
"ECHDC3",0.189558301567025,0.0654517932489452,1.77751464147775,0.0761261315050775,0.235588777756317,-5.46005100243545,"NO"
"FGFBP3",0.0799582325124507,0.049665611814346,1.77738533718313,0.0761474187517803,0.235588777756317,-5.46027800888119,"NO"
"S100A3",-0.121086125341305,0.203788818565401,-1.77676206990949,0.076250095002832,0.235652233263063,-5.46137198752217,"NO"
"FBP1",-0.225736243849385,0.561104324894515,-1.7758260216169,0.0764045111868828,0.235875283190506,-5.46301425820821,"NO"
"ST13",0.119736507907116,-0.0170543248945148,1.77486164514044,0.0765638680186466,0.235918035755642,-5.4647053368802,"NO"
"GLP1R",-0.149907658720288,-0.222173628691983,-1.77474671840264,0.0765828770183064,0.235918035755642,-5.46490680577874,"NO"
"CYTL1",-0.0878886682099204,-0.179643565400844,-1.77309855903381,0.0768559091374621,0.236505093783521,-5.46779464655552,"NO"
"DLGAP5",-0.121235267874052,0.0411726793248945,-1.77147741999592,0.077125241096274,0.237079519254141,-5.47063256069706,"NO"
"IL22RA1",-0.11703391890296,-0.192887658227848,-1.76831220553302,0.0776533257671735,0.238447257280785,-5.47616610107481,"NO"
"SLC28A1",0.234097152621166,0.115087130801688,1.7626772523558,0.078600771678108,0.24109007043071,-5.48599315906566,"NO"
"LHPP",0.115124131482363,0.114531012658228,1.76204349048502,0.0787079185495513,0.24109007043071,-5.4870964696408,"NO"
"PDP1",-0.199866974151155,0.477608755274261,-1.76169313792726,0.0787672020124866,0.24109007043071,-5.48770622733224,"NO"
"PNLIP",-0.125677118501851,-0.0537633966244726,-1.76120276753941,0.0788502392133911,0.24109007043071,-5.48855947274653,"NO"
"IL20",-0.115908051652462,0.106449050632911,-1.75913348181592,0.0792014302774736,0.241905965959312,-5.49215745210556,"NO"
"CNST",0.193786469131613,0.0993385021097047,1.75657729859779,0.0796370164170766,0.242977620302315,-5.49659626315537,"NO"
"HAO1",0.244510185478245,0.235956856540085,1.75556274821,0.079810441463391,0.243247976744958,-5.4983562635056,"NO"
"SSC5D",0.102050681120168,0.294526687763713,1.75285092632797,0.0802755063987014,0.244107356618054,-5.50305569448773,"NO"
"OMD",0.131916761670111,-0.147707383966245,1.75260733959755,0.0803173882805749,0.244107356618054,-5.50347746529164,"NO"
"KIFBP",-0.174545717853582,-0.0131726793248946,-1.75243082408296,0.0803477491797221,0.244107356618054,-5.50378306602877,"NO"
"NELL1",-0.0881796458598215,-0.0172940928270042,-1.75126713911295,0.0805481386627652,0.244295199842868,-5.50579698970651,"NO"
"BCL7B",0.0825819185844465,-0.0576111814345991,1.75108269993105,0.0805799369077242,0.244295199842868,-5.50611606693058,"NO"
"TNFSF12",-0.0703982982079512,0.0271036919831224,-1.74893902581304,0.0809502679006143,0.245158783884859,-5.50982216019765,"NO"
"SMTN",-0.176553586315554,0.0721626582278481,-1.74822548473546,0.0810738429388082,0.245274031169306,-5.51105477244583,"NO"
"SLC16A1",-0.0928831670179624,0.112518459915612,-1.74747905328163,0.081203278481343,0.245406746769749,-5.51234367010066,"NO"
"GCG",0.256501568782249,-0.376629957805907,1.74655650940098,0.08136348538308,0.245632080082814,-5.51393591849037,"NO"
"ERP29",-0.188740560703643,0.499823945147679,-1.74346178909927,0.0819027879321098,0.247000205877277,-5.51927113465731,"NO"
"NIT2",0.146998375944188,-0.00935516877637126,1.74225676261774,0.0821135675684304,0.247375747674641,-5.52134604205047,"NO"
"DDR1",0.0501203435314205,0.0024948312236287,1.74124416574192,0.0822910290272542,0.247517413978587,-5.52308851432273,"NO"
"SEMA3G",-0.0817355661399656,-0.0625168776371308,-1.74100380825115,0.0823331983736303,0.247517413978587,-5.52350197358434,"NO"
"AGT",-0.0832742457117751,0.122999894514768,-1.73874061411881,0.0827311253395048,0.248453264370366,-5.5273923222892,"NO"
"RBKS",0.105667696793593,0.129368143459916,1.73430386878325,0.0835157549770506,0.250547264931152,-5.53500443004198,"NO"
"FKBP1B",-0.178082049834801,-0.285949578059072,-1.73327298195906,0.0836989281775456,0.250834405447441,-5.53677036983293,"NO"
"SCAMP3",-0.140286144202992,-0.0331960970464135,-1.73194110839463,0.0839360652595625,0.251282500171634,-5.53905037402122,"NO"
"CCL23",0.0796076864754407,-0.0570373417721519,1.73080613254516,0.0841385754824817,0.251626104779726,-5.54099194787848,"NO"
"ICAM5",-0.0924148882801007,-0.072978375527426,-1.72657518230486,0.0848969892867521,0.253629755494172,-5.54821865134485,"NO"
"MUCL3",-0.123552542819247,-0.108112341772152,-1.72568030037149,0.0850581087975785,0.253842153269788,-5.54974492304378,"NO"
"VSIG2",-0.159726515835429,-0.293410126582278,-1.72512586916978,0.0851580560605089,0.253842153269788,-5.5506901448065,"NO"
"UNC79",-0.149768611727233,-0.189954641350211,-1.72470710351518,0.0852336100414247,0.253842153269788,-5.55140387842185,"NO"
"GALNT2",-0.0728940311447335,-0.0117302742616034,-1.7183048080356,0.0863955007245743,0.25703557684448,-5.5622944849343,"NO"
"LRG1",0.0911405709358229,-0.163884915611814,1.71534742799806,0.0869365231561286,0.25837714861324,-5.56731162329294,"NO"
"FABP4",-0.117458200439107,0.102323312236287,-1.71347614366905,0.0872802704318012,0.25910134274156,-5.57048181243082,"NO"
"LAP3",-0.167457424416835,0.0416927215189873,-1.71303819705482,0.0873608781140476,0.25910134274156,-5.57122325517806,"NO"
"CD28",-0.111397096923766,-0.237341033755274,-1.71145369347637,0.0876530226027735,0.259699244653672,-5.57390425290717,"NO"
"TFF3",0.0979870068627012,0.181345675105485,1.70952141895104,0.0880103571014498,0.26048885878943,-5.57717036704673,"NO"
"DNAJB6",-0.100758269824123,0.140300316455696,-1.70872748568469,0.088157519922598,0.260655430039187,-5.57851129234859,"NO"
"DMP1",0.19197595686704,-0.142238924050633,1.70790983176554,0.0883092875647251,0.260835259253998,-5.57989163795813,"NO"
"TREML1",-0.172530943128114,-0.340223628691983,-1.70670862189698,0.0885326315476321,0.261225912838075,-5.58191831095462,"NO"
"TIMP4",0.0879294173967031,0.105798312236287,1.7051559600359,0.0888219983690282,0.26181037134879,-5.58453586465234,"NO"
"AKT2",0.179814147502601,0.230408333333333,1.70308978277642,0.0892082532369646,0.262678922262438,-5.58801547875181,"NO"
"LRIG3",-0.076785062332818,-0.0516105485232068,-1.70229805996756,0.0893566185255341,0.262845930185879,-5.58934770142359,"NO"
"MATN3",0.0736870747560662,-0.0322464135021097,1.70057761869121,0.0896797087912617,0.263526029521863,-5.5922405583218,"NO"
"PTPRH",0.117182036593016,-0.256425738396625,1.69792270541045,0.0901801390579153,0.264725321205835,-5.59669902486756,"NO"
"IRAG2",-0.159172515566917,0.348738924050633,-1.69725289925019,0.0903067477331438,0.264825922800262,-5.59782276122224,"NO"
"ESR1",0.392583744522671,-0.932437447257383,1.69588398070746,0.0905659509072504,0.265314757101118,-5.60011803883124,"NO"
"ACRBP",-0.0737450833577415,-0.212294303797468,-1.69509260685059,0.0907160703134598,0.265483356794901,-5.60144410774769,"NO"
"BRME1",-0.167294027551637,-0.0681462025316456,-1.69345265838595,0.0910277989555265,0.266124085019827,-5.60419014792239,"NO"
"HIP1R",-0.0894843072144268,0.110279852320675,-1.69277432562136,0.0911569918110707,0.266174146872915,-5.60532522634455,"NO"
"ATP1B4",-0.163801601758581,0.163571835443038,-1.69201109804482,0.0913025302013574,0.266174146872915,-5.6066018251899,"NO"
"SHISA5",-0.0711557892795208,0.0280893459915612,-1.69153751104477,0.0913929317642505,0.266174146872915,-5.6073936760071,"NO"
"CCDC50",-0.107685483707355,-0.0376677215189873,-1.69141590849472,0.0914161557426155,0.266174146872915,-5.60759696356713,"NO"
"UXS1",0.144673343623226,0.00477584388185653,1.68913585318652,0.0918524885422933,0.267173364238638,-5.61140594459268,"NO"
"DRAXIN",0.0872214856874457,-0.0986243670886076,1.68829696149919,0.0920134485579907,0.267370385475499,-5.61280609049902,"NO"
"HCLS1",-0.122843917045879,-0.00967616033755278,-1.68640978957854,0.092376375355257,0.268153283925989,-5.61595334906406,"NO"
"CLU",-0.0714298232925851,-0.17100052742616,-1.68459372737069,0.092726714900313,0.268429965903556,-5.61897873364593,"NO"
"CD200",-0.0555605290068124,0.00812668776371309,-1.68451251859283,0.0927424059801527,0.268429965903556,-5.61911394441589,"NO"
"STX8",-0.104371486603428,0.0609868143459915,-1.68446041623971,0.0927524742714171,0.268429965903556,-5.61920069025874,"NO"
"CLUL1",0.101625379377965,0.0989798523206751,1.68393340608298,0.0928543635341466,0.268453946185416,-5.62007796687938,"NO"
"UBAC1",0.0838443317981484,-0.296523312236287,1.68312292627672,0.0930112331406028,0.268636673360774,-5.62142658614926,"NO"
"GAS6",-0.0602737634063789,0.0912340717299577,-1.68197301896761,0.0932341655255557,0.26891213968726,-5.62333890409555,"NO"
"MIA",-0.0829219380329734,0.00964092827004221,-1.68157859272022,0.0933107318918514,0.26891213968726,-5.62399454510274,"NO"
"SFTPA1",-0.157201930905878,-0.146820675105485,-1.68100982244596,0.0934212311790587,0.26891213968726,-5.62493972461227,"NO"
"TRIAP1",-0.0635042407895557,0.106874261603375,-1.6803294258722,0.0935535552734173,0.26891213968726,-5.62606998912231,"NO"
"CASP10",-0.165384322838165,-0.0886224683544304,-1.68021705488503,0.0935754237823868,0.26891213968726,-5.62625661460968,"NO"
"ADAM22",-0.0737310025065936,0.0623233122362868,-1.67871333022553,0.0938684595497903,0.269297157836505,-5.6287528105584,"NO"
"ACRV1",-0.16921712264426,0.0906101265822785,-1.67856607195479,0.0938971958983629,0.269297157836505,-5.6289971418451,"NO"
"UBE2Z",-0.119576958214978,0.272186603375527,-1.67677736619821,0.0942468138153377,0.269955866110763,-5.63196327587737,"NO"
"OLFM4",-0.244180624519472,-0.170219514767932,-1.67642849896765,0.0943151247709153,0.269955866110763,-5.63254142328333,"NO"
"GCHFR",-0.0952299448150144,0.0121573839662447,-1.67554561543889,0.0944881782257739,0.269957194554349,-5.63400401852693,"NO"
"IL4",-0.48672578103596,-0.515168776371308,-1.67531184410659,0.0945340423248292,0.269957194554349,-5.63439115938965,"NO"
"RICTOR",-0.143309099103332,-0.0929414556962025,-1.67498614945778,0.094597970895091,0.269957194554349,-5.63493044238981,"NO"
"FNTA",-0.0965282166565661,-0.195879746835443,-1.67409150619856,0.0947737537133996,0.270189985735616,-5.63641125349166,"NO"
"BCR",0.123658598421183,0.236107805907173,1.67301996403195,0.0949846397553222,0.270522290782785,-5.6381838382874,"NO"
"PM20D1",0.398587372635861,-0.239206856540084,1.67124401185555,0.095334988328839,0.271250740602292,-5.64111921454497,"NO"
"JAM3",-0.0782964023586918,0.0209311181434599,-1.66940576368978,0.0956987189754385,0.272015783965865,-5.64415431175637,"NO"
"AK2",-0.153821009022672,0.0629514767932489,-1.66793866361224,0.0959898102782935,0.272391385846231,-5.64657424487719,"NO"
"TPBGL",-0.118519992649407,-0.214710759493671,-1.66748679051751,0.0960796107133812,0.272391385846231,-5.64731917109823,"NO"
"OXCT1",0.0831606539343851,0.393123628691983,1.66730483894253,0.0961157888690328,0.272391385846231,-5.64761906734714,"NO"
"TIMP2",-0.0682456365200204,-0.0945868143459916,-1.6666341422458,0.096249240630051,0.272500317993076,-5.6487242438271,"NO"
"ITM2A",0.133008591419333,-0.0387598101265823,1.66452118770448,0.0966706380400562,0.273423461438739,-5.65220310520367,"NO"
"SLC9A3R2",0.0960464374413403,0.13582141350211,1.66090929598872,0.0973944033540675,0.274998620489292,-5.65813978252816,"NO"
"COL15A1",-0.0630559730443117,-0.142706856540084,-1.66029077910135,0.0975187788960555,0.274998620489292,-5.65915512819617,"NO"
"SYAP1",-0.0829692157512467,0.110664556962025,-1.65975619499814,0.0976263792392187,0.274998620489292,-5.66003239026066,"NO"
"TMSB10",-0.154823757540962,0.164180168776371,-1.65950629608235,0.0976767111811387,0.274998620489292,-5.66044238307877,"NO"
"TBR1",-0.153072068368402,-0.216543248945148,-1.65935610276051,0.0977069715057839,0.274998620489292,-5.6606887660904,"NO"
"DNAJA4",0.114005037306316,-0.0943373417721518,1.65656545757748,0.0982705873095825,0.276313769023414,-5.66526264061483,"NO"
"SERPINB9",-0.0759678427726636,0.0900834388185653,-1.6552092371694,0.098545436955086,0.276815194110859,-5.66748274174625,"NO"
"PSMC3",0.17490338907604,0.253646835443038,1.65235432550393,0.0991260215228297,0.277392848134117,-5.67215029180195,"NO"
"ENG",-0.0443247419753899,0.0687871308016877,-1.65140575345978,0.0993195313549669,0.277392848134117,-5.67369936777616,"NO"
"NDUFS6",0.147418937304886,0.0851635021097047,1.65106880890114,0.0993883411857681,0.277392848134117,-5.67424940714867,"NO"
"PDAP1",0.129057089085793,0.163725105485232,1.65058939450531,0.0994863115525606,0.277392848134117,-5.67503182774195,"NO"
"DLL4",-0.181493572188259,0.110692510548523,-1.65027444313448,0.0995507152578705,0.277392848134117,-5.67554571684544,"NO"
"EDIL3",-0.0746915112756275,0.101618459915612,-1.65018715276854,0.0995685709746836,0.277392848134117,-5.67568812665478,"NO"
"ZNRF4",0.115509742594543,-0.079768776371308,1.64973720938363,0.0996606499873177,0.277392848134117,-5.67642206838162,"NO"
"REN",0.159557972616376,0.0775168776371308,1.64967970028135,0.0996724238917123,0.277392848134117,-5.67651586221314,"NO"
"PREB",0.0609736920414351,0.238445991561182,1.64965459759827,0.0996775635417232,0.277392848134117,-5.67655680214198,"NO"
"SOD1",0.0885333210671625,0.170148312236287,1.64945577104502,0.0997182797860093,0.277392848134117,-5.67688104632013,"NO"
"GBP1",-0.133312922676982,0.146553902953587,-1.64829057780148,0.0999571588263481,0.277432140383715,-5.67878045419311,"NO"
"ALDH1A1",0.122973934018465,0.16310052742616,1.6480876673364,0.0999988047473047,0.277432140383715,-5.67911108749113,"NO"
